auditee_uei,Count,CountDistinct_audit_year,Right_CountDistinct_audit_year,CountDistinct_report_id,First_auditee_city,First_auditee_ein,First_auditee_name,First_auditee_state,First_auditee_zip,First_cognizant_agency,First_entity_type,Max_audit_year,Right_Max_audit_year,Right_Min_audit_year,Min_audit_year,Sum_going_concern_num,Sum_internal_control_def_num,Sum_low_risk_num,Sum_material_weakness_gen_num,Sum_material_weakness_number,Sum_modified_opinion_number,Sum_noncompliance_num,Sum_prior_findings_num,Sum_questioned_costs_number,Sum_repeat_finding_number,Sum_significant_deficiency_number,Sum_total_amount_expended_num,is_problem_entity,risk_score
CL62GFVZ3XZ6,2,3,1,3,JAMESTOWN,450306730,GREAT PLAINS HOUSING AUTHORITY,ND,58401,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,2,11418393,0,20
KNQKL9KQBNJ7,10,3,2,4,ABERDEEN,916001546,ABERDEEN SCHOOL DISTRICT NO. 5,WA,98520,,local,2024,2023,2022,2022,0,0,0,0,10,0,0,0,0,0,0,48418507,1,100
U3CELLD662J9,4,3,1,3,CARLISLE,542082673,SADLER HEALTH CENTER CORPORATION,PA,17013,,non-profit,2024,2022,2022,2022,0,0,0,0,4,0,0,0,0,0,0,8170344,1,40
HLA9ZNET3KF3,3,2,2,2,Eugene,943046552,"D H, Incorporated",OR,97402,,non-profit,2023,2023,2022,2022,0,0,0,0,2,2,0,0,0,2,1,1509231,1,30
ZNCSDHZSG9H4,1,3,1,3,LYNNWOOD,916015840,CITY OF LYNNWOOD,WA,98036,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,1,16899158,0,10
JE6MHTW6P8L1,11,3,1,3,Shawnee,730772341,Central Oklahoma Community Action Agency,OK,74802,,non-profit,2024,2022,2022,2022,0,0,0,0,11,0,0,0,0,0,0,6147902,1,110
XL28W9LR4R95,3,1,1,1,Chisholm,416007641,"Housing and Redevelopment Authority of Chisholm, Minnesota",MN,55719,,local,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,3,765005,1,30
D3G1TL9F3G95,2,1,1,1,Charlevoix,824279556,NORTHERN MICHIGAN HEALTH CONSORTIUM,MI,49720,,non-profit,2023,2023,2023,2023,0,0,0,0,0,2,0,0,0,0,0,774270,0,20
NFSEQFTJF1K1,6,3,2,3,LOWELL,042382027,"COMMUNITY TEAMWORK, INC.",MA,01852,14,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,4,0,6,356038184,1,60
VUMJRANBZJ77,2,1,1,1,GOOSELAKE,426040430,NORTHEAST COMMUNITY SCHOOL DISTRICT,IA,52750,,local,2022,2022,2022,2022,0,0,0,0,2,0,0,0,0,0,0,1258370,0,20
HLTNMFYQZ5R4,5,2,1,2,San Andreas,946050163,San Andreas Sanitary District,CA,95249,,local,2024,2023,2023,2023,0,0,0,0,5,0,0,0,0,0,0,8084449,1,50
XY12DMP29WL3,2,1,1,1,Tucson,860916818,"Ha:San Educational Services, Inc.",AZ,85719,,non-profit,2023,2023,2023,2023,0,0,0,0,1,1,0,0,1,0,1,780039,0,20
K1PFPNNF2W15,19,2,2,2,New York,132765465,"Council on the Environment, Inc",NY,10038,,non-profit,2024,2024,2023,2023,0,0,0,0,0,0,0,0,0,0,19,3198584,1,190
VCMXBC4EKGZ4,1,3,1,3,SAN DIEGO,900604753,"AMERICA'S FINEST CHARTER SCHOOL",CA,92102,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,1,0,1,3484373,0,10
ME3ZQL4E3ZJ1,2,2,1,2,MESA,273345879,"THE VILLAGE AT OASIS PARK - PHASE II, INC.",AZ,85021,,non-profit,2023,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,2,4064827,0,20
MKLGFTABFK64,6,2,2,2,Philadelphia,223864577,Keystone Housing Development Corporation,PA,19103,,non-profit,2024,2024,2023,2023,0,0,0,0,0,0,0,0,0,0,2,1885154,1,60
LXHMMWRKN5N8,6,3,1,3,Athens,316402113,Ohio University,OH,45701,84,higher-ed,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,6,774284818,1,60
UXDSJE77MBW5,3,3,1,3,PITTSGROVE,216000145,TOWNSHIP OF PITTSGROVE SCHOOL DISTRICT,NJ,08318,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,3,9054219,1,30
C1BGKQCVTYF8,3,4,1,4,Middletown,066001872,"City of Middletown, Connecticut",CT,06457,,local,2024,2023,2023,2021,0,0,0,0,0,0,0,0,0,0,3,59242847,1,30
TCV3J9KACG63,1,1,1,1,GARDEN CITY,810481812,"GIRAFFE LAUGH, INC.",ID,83714,,non-profit,2024,2024,2024,2024,0,0,0,0,1,0,0,0,0,0,0,1143314,0,10
UU31TP8SKZY3,1,3,1,3,LINCOLN,363523983,INDIAN CENTER HOUSING CORPORATION,NE,685081089,,non-profit,2024,2024,2024,2022,0,0,0,0,0,1,0,0,1,0,1,5670876,0,10
V5DWGN32F3W7,3,3,2,3,ALLENTOWN,233087877,"AHEPA 60, INC.",PA,18103,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,3,0,2,11818741,1,30
Z3YXGNRL9NH6,4,3,2,3,Klamath Falls,831549436,Klamath Project Drought Response Agency,OR,97601,,local,2024,2023,2022,2022,0,0,0,0,1,0,0,0,1,1,1,59922144,1,40
EGE9J7R8CG15,1,3,1,3,PITTSBURGH,251441652,"BEECHVIEW MANOR, INC.",PA,15216,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,8332489,0,10
MXRAPYHPFP38,22,3,2,3,LANSING,382211520,"EVE, INC",MI,48917,,non-profit,2024,2024,2023,2022,0,0,0,0,22,0,0,0,0,0,0,4777918,1,220
EZ84C8W42A39,1,4,1,4,Annapolis,522258799,"Homes for Laurel, Inc.",MD,21403,,non-profit,2025,2025,2025,2022,0,0,0,0,1,1,0,0,0,0,0,8133707,0,10
KMSVUJZQKJH6,2,3,1,3,BETHLEHEM,240862592,BETHLEHEM AREA SCHOOL DISTRICT,PA,18017,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,99680536,0,20
P3SEXAU7QTQ7,3,3,3,3,BATON ROUGE,721124184,LOUISIANA HUMAN RESOURCES DEV. INSTITUTE,LA,70806,,non-profit,2024,2024,2022,2022,0,0,0,0,3,0,0,0,0,3,0,2628538,1,30
C65FGXKH67V6,1,3,1,3,Lexington,300024577,"ST. MATTHIAS SENIOR HOUSING, INC.",KY,40511,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,0,4322966,0,10
GJ8ML6XGYGR6,9,3,2,3,MARIANNA,593384516,"CHIPOLA REGIONAL WORKFORCE DEVELOPMENTAL BOARD, INC.",FL,32446,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,4,0,6515625,1,90
J23FGWNGCS37,3,2,2,2,PLAINVIEW,756000973,"HALE COUNTY, TEXAS",TX,79072,,local,2024,2024,2023,2023,0,0,0,0,0,0,0,0,0,1,3,5157982,1,30
FY23JMARNUJ5,10,3,1,3,LINCOLN,113650708,"HEALTH ACCESS NETWORK, INC.",ME,044574000,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,10,12617380,1,100
CZMYS3BF8L63,4,3,1,3,NEWPORT NEWS,541556503,"LINK OF HAMPTON ROADS, INC.",VA,23601,,non-profit,2024,2024,2024,2022,0,0,0,0,2,0,0,0,0,0,2,3456628,1,40
Z7LSAE7PM9R1,4,3,2,3,INDIANAPOLIS,311020019,"MT. ZION HOUSING AUTHORITY OF HAMMOND, INC 073 11344 DBA PLEASANT VIEW",IN,46202,,non-profit,2024,2023,2022,2022,0,0,0,0,0,2,0,0,4,2,0,17814399,1,40
CL4TS63ZSKK5,1,3,1,3,ALBUQUERQUE,850247473,"S.A.F.E. HOUSE, INC.",NM,87125,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,3362170,0,10
V9DFD5NDWLM8,1,3,1,3,CLEMSON,576005490,"CITY OF CLEMSON, SOUTH CAROLINA",SC,29631,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,14590928,0,10
MR6KEAAH3JG3,2,2,1,2,ARLINGTON,581342181,SPINA BIFIDA ASSOCIATION OF AMERICA,VA,22209,,non-profit,2023,2022,2022,2022,0,0,0,0,2,0,0,0,1,0,0,1812362,0,20
KJNWGJ3KDR21,6,3,2,3,SENATOBIA,646001610,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE,MS,38668,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,0,4,107959405,1,60
YNH2EZALEVK4,4,3,1,3,ABERDEEN,237338146,"AREA FOUR SENIOR CITIZENS PLANNING COUNCIL, INC.",SD,57401,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,4,2834617,1,40
UHKJSPE98GK1,2,4,2,4,Versailles,611124267,"Frontier Nursing University, Inc.",KY,403831738,,non-profit,2025,2025,2022,2022,0,0,0,0,0,0,0,0,0,0,1,193257580,0,20
SJRHLPN3L9T8,1,2,1,2,OCEANSIDE,111352310,SOUTH NASSAU COMMUNITIES HOSPITAL AND SUBSIDIARIES,NY,11572,,non-profit,2023,2022,2022,2022,0,0,0,0,1,1,0,0,0,0,0,63046229,0,10
GQFLNEN6LWF8,2,3,2,3,BROOKVILLE,205382653,"MENTAL RETARDATION COMMUNITY SERVICES OF NASSAU COUNTY, INC 012-HD129",NY,115452641,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,0,0,3733370,0,20
T5DBX42DJHU3,4,3,2,3,MADISON,390806303,"YWCA MADISON, INC.",WI,537032824,,non-profit,2024,2024,2022,2022,0,0,0,0,1,0,0,0,1,0,3,3169231,1,40
G1FKPE47ZJ52,9,3,2,3,NEW YORK,134113613,"CENTER FOR EDUCATIONAL INNOVATION, INC.",NY,10017,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,6,3,9,4446038,1,90
MRNXAVTDBK97,1,3,1,3,MIDLAND,386004871,MIDLAND COUNTY,MI,48640,,state,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,24572608,0,10
SZ2SVJAFXTW8,3,3,1,3,MARSHALL,756002010,MARSHALL INDEPENDENT SCHOOL DISTRICT,TX,75670,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,45217647,1,30
MC7ELW711KY6,2,1,1,1,WEST END,561576694,TOWN OF TAYLORTOWN,NC,28374,,local,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,3042170,0,20
D5JJD893NDK9,2,1,1,1,WENDEN,521737749,WENDEN ELEMENTARY SCHOOL DISTRICT NO. 19,AZ,85357,,local,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,769581,0,20
FW9NASC2RPS4,1,3,1,4,CHIPPEWA FALLS,396005678,CHIPPEWA COUNTY,WI,54729,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,91041325,0,10
DUGZXZ57NN82,1,3,1,3,KAUNAKAKAI,990255760,"NA PU'UWAI",HI,967480130,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,1,10879061,0,10
HLS8HT3H8NH4,2,1,1,1,Caldwell,741820731,Burleson County Hospital District,TX,77836,,local,2021,2021,2021,2021,0,0,0,0,1,1,0,0,0,0,0,932853,0,20
XL2DNFMPCR44,47,3,2,4,WEST PALM BEACH,596000785,PALM BEACH COUNTY BOARD OF COUNTY COMMISSIONERS,FL,33401,97,local,2024,2024,2023,2022,0,0,0,0,7,0,0,0,0,7,20,857145081,1,470
JZ1GNZLT71B3,7,3,3,3,DAYTON,464359557,TONGUE RIVER VALLEY JOINT POWERS BOARD,WY,82836,,local,2024,2024,2022,2022,0,0,0,0,3,1,0,0,1,4,1,17524217,1,70
KWD9H24R7ZP5,2,3,1,3,CENTRALIA,910836093,CASCADE COMMUNITY HEALTHCARE,WA,98531,,non-profit,2024,2023,2023,2022,0,0,0,0,1,0,0,0,0,0,1,5697457,0,20
GSAFSD935804,1,1,1,1,HARRISONBURG,540591600,SUNNYSIDE PRESBYTERIAN HOMES,VA,22801,,non-profit,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,1225454,0,10
ZBJEP7VNVHJ1,1,3,1,3,PLYMOUTH,560940113,PLYMOUTH HOUSING AUTHORITY,NC,27962,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,1,4288576,0,10
TGPTYAJJ7739,4,3,2,3,Staunton,540506319,Mary Baldwin University,VA,24400,,higher-ed,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,3,83338467,1,40
DVXLLMCNQ6B1,2,1,1,1,Santa Fe,856000565,"STATE OF NEW MEXICO DEPARTMENT OF VETERANS' SERVICES",NM,87501,,state,2024,2024,2024,2024,0,0,0,0,1,1,0,0,0,0,1,871481,0,20
J2JLQFN6NBJ1,2,4,1,4,Garland,751786007,Amberton University,TX,75041,,higher-ed,2025,2023,2023,2022,0,0,0,0,0,2,0,0,0,0,2,11766503,0,20
ZDL5VEX6JTB4,6,1,1,1,INYOKERN,770092966,INDAIN WELLS VALLEY AIRPORT DISTRICT,CA,93527,,local,2022,2022,2022,2022,0,0,0,0,2,0,0,0,0,2,4,4177020,1,60
ZS4TCJMCM4N3,1,3,1,3,Houston,203168458,"Las Villas De Magnolia, Inc.",TX,77011,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,1,0,1,17994658,0,10
NKQ8J5E7NCQ1,4,3,2,3,Livermore,946023444,Housing Authority of the City of Livermore,CA,94550,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,4,37946049,1,40
FJCGNB6LDPL1,8,4,1,4,MUSKEGON,381717461,MUSKEGON AREA INTERMEDIATE SCHOOL DISTRICT,MI,49442,,local,2025,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,8,88043209,1,80
C6MCW2RNTJQ5,4,4,3,4,PORTLAND,454164490,"ST. FRANCIS APARTMENTS, INC.",ME,04103,,non-profit,2025,2024,2022,2022,0,0,0,0,4,4,0,0,0,4,0,25967000,1,40
GF2KNMH55CJ6,5,2,2,2,NEWTON,043783861,KANSAS ALLIANCE FOR WETLANDS AND STREAMS INC,KS,67114,,non-profit,2023,2023,2022,2022,0,0,0,0,5,0,0,0,1,1,0,2495816,1,50
DRLXSNVEH6M7,9,3,3,3,CHICAGO,391353508,EAST-WEST UNIVERSITY,IL,60605,,higher-ed,2024,2024,2022,2022,0,0,0,0,0,0,0,0,1,1,0,15135927,1,90
F9ANHJHFS8W9,2,3,1,3,VANCOUVER,912003467,HAZEL DELL NON PROFIT HOUSING,WA,98660,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,2,0,2,10336646,0,20
XY5RVL24NA83,3,3,3,3,ALEXANDRIA,581805529,"FREDERICKSBURG VOA ELDERLY HOUSING, INC (EVERGREEN VILLA)",VA,22314,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,1,0,4221174,1,30
NG7WF32J29J3,32,3,3,3,Silver Spring,520988386,CCI Health & Wellness Services and Affiliate,MD,20910,,non-profit,2025,2025,2023,2023,0,0,0,0,18,0,0,0,1,22,14,38621165,1,320
HAZNMW8ZJMJ8,1,3,1,3,HUNTINGDON,626010460,SOUTH CARROLL COUNTY SPECIAL SCHOOL DISTRICT,TN,38344,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,3876174,0,10
YMMKWCY66NR3,16,3,3,3,TORRINGTON,836000874,EASTERN WYOMING COLLEGE,WY,82240,,higher-ed,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,6,16,8720045,1,160
EBWMMLQ4DUS5,6,3,1,3,ROSSTON,710616591,NEVADA SCHOOL DISTRICT,AR,718580050,,local,2024,2024,2024,2022,0,0,0,0,6,0,0,0,0,0,0,3091900,1,60
NMX2UL3PMP54,3,3,1,3,JACINTO CITY,746001165,"CITY OF JACINTO CITY, TEXAS",TX,77029,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,3,7601829,1,30
UH8TPJXSR575,4,1,1,1,EL DORADO,710551294,"SOUTH ARKANSAS DEVELOPMENTAL CENTER FOR CHILDREN AND FAMILIES, INC.",AR,71730,,non-profit,2022,2022,2022,2022,0,0,0,0,4,0,0,0,0,0,0,793965,1,40
PG5ZMT5QZ9K3,46,3,3,6,BAYFIELD,391774547,RED CLIFF CHIPPEWA HOUSING AUTHORITY,WI,54814,,tribal,2024,2024,2022,2022,0,0,0,0,40,6,0,0,0,28,0,100472089,1,460
KTGWTWRC7JV8,2,1,1,1,BLUFFTON,344455701,MENNONITE MEMORIAL HOME AND AFFILIATES,OH,45817,,non-profit,2022,2022,2022,2022,0,0,0,0,2,2,0,0,1,0,0,4633440,0,20
VNNHMAF9NZG9,2,3,2,3,ST. PAUL,412017956,"RICE ARLINGTON SENIOR SUPPORTIVE HOUSING, INC.",MN,55114,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,2,0,0,12730995,0,20
R5ADCHWAMSF3,43,3,3,3,PITTSBURGH,256001017,"COUNTY OF ALLEGHENY, PENNSYLVANIA",PA,152192400,93,local,2024,2024,2022,2022,0,0,0,0,43,43,0,0,5,11,0,1189409447,1,430
G5LBQK7NJNF3,1,4,1,4,Lynnwood,752980509,Lincoln School Senior Apartments,WA,98036,,non-profit,2025,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,15474710,0,10
M71NCTH49KZ9,10,3,2,3,PEARBLOSSOM,956001756,KEPPEL UNION SCHOOL DISTRICT,CA,93553,,local,2024,2024,2023,2022,0,0,0,0,0,0,0,0,5,0,4,24305034,1,100
ZLRXHLVNE593,1,1,1,1,SPRINGFIELD,610672047,CITY OF SPRINGFIELD,KY,40069,,local,2023,2023,2023,2023,0,0,0,0,0,0,0,0,1,0,1,793642,0,10
S5JLLEWF18X7,4,2,1,2,Woodward,736005512,City of Woodward,OK,73801,,local,2024,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,0,3915208,1,40
QHR5CK9355N5,2,3,2,3,ALPHARETTA,581947167,"INTERNATIONAL SOCIETY OF TRAVEL MEDICINE, INC.",GA,30009,,non-profit,2024,2023,2022,2022,0,0,0,0,1,1,0,0,2,0,1,3364061,0,20
GAUSJJEEXJZ9,14,3,3,3,SPENCER,420840465,NORTHWEST IOWA MENTAL HEALTH CENTER D/B/A SEASONS CENTER FOR COMMUNITY,IA,51301,,unknown,2024,2024,2022,2022,0,0,0,0,3,0,0,0,4,10,11,14155701,1,140
PMBQQGBDUPA1,1,3,1,3,PITTSFIELD,222472999,LEE ELDERLY HOUSING CORPORATION,MA,01202,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,5798466,0,10
RUNXAH5N6763,8,3,1,3,MARKS,646001022,QUITMAN COUNTY SCHOOL DISTRICT,MS,38464,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,8,17749384,1,80
NK2NNE4WTPX9,4,1,1,1,Meriden,060972610,"Meriden-Wallingford Chrysalis, Inc.",CT,06451,,non-profit,2024,2024,2024,2024,0,0,0,0,4,4,0,0,0,0,0,842862,1,40
LDSNG48P4NH8,1,3,1,3,ATLANTA,581287829,"THE JEWISH HOME TOWER, INC.",GA,30327,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,1,0,0,25501246,0,10
HVGYXANHYJP4,1,2,1,2,Whitefield,812225283,"North Country Healthcare, Inc.",NH,03598,,non-profit,2024,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,1,7040660,0,10
DK1CP1B4J1C1,2,3,2,3,DUNN,560938499,DUNN HOUSING AUTHORITY,NC,28335,,local,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,1,2,3092708,0,20
HHQ4KL8BCJB8,3,4,3,4,Laramie,742466406,Wyoming Coalition Against Domestic Violence and Sexual Assault,WY,82073,,non-profit,2024,2023,2021,2021,0,0,0,0,3,3,0,0,0,3,0,7900940,1,30
JSHKFLCGLEL5,2,3,1,3,MANTACHIE,640646692,"MANTACHIE RURAL HEALTH CARE, INC.",MS,388557632,,non-profit,2024,2022,2022,2022,0,0,0,0,2,2,0,0,0,0,0,5660527,0,20
NM8VAV4M7UP5,7,2,2,2,KODIAK,920164005,NATIVE VILLAGE OF AFOGNAK,AK,99615,,tribal,2023,2023,2022,2022,0,0,0,0,7,7,0,0,0,1,0,7801793,1,70
FNADK5LLT3V1,2,3,1,3,CUYAHOGA FALLS,341867871,ST PATRICK MANOR INC,OH,44221,,non-profit,2024,2022,2022,2022,0,0,0,0,0,2,0,0,2,0,2,10847955,0,20
FMK8ME8BECM4,3,3,2,3,CARDINGTON,316400358,CARDINGTON-LINCOLN LOCAL SCHOOL DISTRICT,OH,43315,,local,2024,2024,2023,2022,0,0,0,0,3,3,0,0,0,2,0,7754970,1,30
FS2AVKD6LJJ6,2,1,1,1,MEDFORD,210633410,THE ESTAUGH T/A MEDFORD LEAS,NJ,08055,,non-profit,2022,2022,2022,2022,0,0,0,0,0,0,0,0,1,0,2,765186,0,20
W1TAEDF7A8H7,2,3,2,3,FOLEY,416005759,BENTON COUNTY,MN,56329,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,1,2,20367478,0,20
Q9TPH6H96KD3,15,3,1,3,PHILADELPHIA,646008815,PHILADELPHIA PUBLIC SCHOOL DISTRICT,MS,39350,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,15,11826161,1,150
ZNYJM16P6NQ1,1,3,1,3,ROUND ROCK,742277114,WILLIAMSON COUNTY CRISIS CENTER,TX,78664,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,1,0,1,4397697,0,10
XGPNUKYQMJH9,1,3,1,3,VENTURA,951683892,COMMUNITY MEMORIAL HEALTH SYSTEM,CA,93003,14,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,1074326298,0,10
K5JKDKGNGLM4,5,3,1,3,FORT WAYNE,356006351,FORT WAYNE COMMUNITY SCHOOLS,IN,46802,84,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,331812102,1,50
DH58BJT4JFZ5,2,3,2,3,MAYAGUEZ,660275521,"UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS, INC.",PR,00681,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,1,1,26598911,0,20
N4KEHZNNBAX4,1,3,1,3,GRANITE FALLS,416005930,YELLOW MEDICINE COUNTY,MN,56241,,local,2024,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,0,7438467,0,10
XW4XKMEFVVW6,2,3,2,3,HUNTINGTON,356000157,HUNTINGTON COUNTY,IN,46750,,local,2024,2024,2023,2022,0,0,0,0,1,0,0,0,0,1,1,14061474,0,20
D9LJJVCE5467,2,1,1,1,LOUISVILLE,610444680,METRO UNITED WAY INC,KY,40202,,non-profit,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,1340423,0,20
DG86WD9TG3E8,1,2,1,3,BETHESDA,521254104,"SAINT ALBAN'S HOUSING CORPORATION",MD,20816,,non-profit,2023,2023,2023,2022,0,0,0,0,0,1,0,0,0,0,1,3223859,0,10
KGMAV8J3LUQ3,6,3,3,3,KOKOMO,356000156,HOWARD COUNTY,IN,46901,,local,2024,2024,2022,2022,0,0,0,0,5,2,0,0,0,3,1,19603838,1,60
S54QBEKUJLF3,3,3,1,3,HELENA,810231788,FLORENCE CRITTENTON HOME AND SERVICES,MT,59602,,non-profit,2024,2023,2023,2022,0,0,0,0,3,0,0,0,0,2,0,5627669,1,30
H3HRX8ZVJZ56,4,3,1,3,DEARBORN,300281587,WESTERN WAYNE FAMILY HEALTH CENTERS,MI,48126,,non-profit,2024,2023,2023,2022,0,0,0,0,4,0,0,0,0,0,0,17911694,1,40
NEF3AJT289M1,2,3,2,3,Sewell,216000660,Gloucester County Division of Social Services,NJ,08080,,local,2024,2024,2023,2022,0,0,0,0,0,0,0,0,1,0,2,43739760,0,20
J3VQVXANJ326,3,3,1,3,CORPUS CHRISTI,742577746,"DRISCOLL CHILDREN'S HOSPITAL AND SUBSIDIARIES",TX,78411,,non-profit,2024,2023,2023,2022,0,0,0,0,3,0,0,0,0,0,0,17377160,1,30
R2AMYB5LKG65,2,3,1,3,HOLBROOK,866067505,HOLBROOK UNIFIED SCHOOL DISTRICT NO. 3,AZ,86025,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,2,2,31770064,0,20
G7W5UN8CANK3,9,3,3,3,LUSK,836000554,NIOBRARA COUNTY SCHOOL DISTRICT NO. 1,WY,82225,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,9,9,5464800,1,90
MGNKHN4MK9B8,2,1,1,1,Bristol,020265144,Newfound Area School District,NH,03222,,local,2022,2022,2022,2022,0,0,0,0,2,2,0,0,2,0,0,2792305,0,20
YFC4PK54ELF4,6,3,1,3,AURORA,840166760,"CHILDREN'S HOSPITAL COLORADO",CO,80130,,non-profit,2024,2024,2024,2022,0,0,0,0,6,6,0,0,6,0,0,22254099,1,60
WHJEHJN1PKN3,2,3,1,3,Helena,810494674,PureView Health Center,MT,59601,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,2,10534313,0,20
EA1XMA962K69,4,2,2,2,North Bethesda,431847771,"St. Patrick Apartments II, Inc.",MD,20852,,non-profit,2024,2024,2023,2023,0,0,0,0,3,3,0,0,1,1,1,9115010,1,40
N35CNGPCR8P8,5,3,1,3,CAMDEN,386001432,CAMDEN-FRONTIER SCHOOL,MI,49232,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,5,5,5608371,1,50
C98FBJMN5KQ5,1,1,1,1,ALTUS,730931795,NAVAJO INDEPENDENT SCHOOL DISTRICT NO. 01,OK,73521,,local,2023,2023,2023,2023,0,0,0,0,1,0,0,0,0,0,0,911646,0,10
UBZLSG5DM4U3,1,1,1,1,Gulfport,640775688,Harrison County Development Commission,MS,39503,,local,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,0,3954871,0,10
GKNXAU6D3629,2,3,1,3,GOLETA,770361278,"LAS CUMBRES OBSERVATORY GLOBAL TELESCOPE NETWORK, INC.",CA,93117,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,5687061,0,20
Y9JKLN3659V4,30,3,3,3,NEWBERRY,570314404,NEWBERRY COLLEGE,SC,29108,,higher-ed,2024,2024,2022,2022,0,0,0,0,10,0,0,0,8,8,8,123161828,1,300
LSJ3ZULGYM33,4,1,1,1,WESTON,431097037,"WESTON SENIOR CITIZENS HOUSING, INC.",MO,64098,,non-profit,2023,2023,2023,2023,0,0,0,0,2,2,0,0,0,0,2,750281,1,40
LAUYDEXM69A5,2,3,2,3,Providence,161668935,"Wildberry Apartments, INC",RI,02907,,non-profit,2025,2024,2023,2023,0,0,0,0,0,2,0,0,0,1,2,19629532,0,20
XDTBBAUJLVE4,32,3,2,3,KANKAKEE,366004784,KANKAKEE SCHOOL DISTRICT 111,IL,60901,,local,2024,2024,2022,2022,0,0,0,0,2,2,0,0,2,0,0,69735301,1,320
GAP6BJ4PKGZ2,9,3,3,4,BRONX,542082229,"BARRIER FREE LIVING HOLDING, INC.",NY,10454,,non-profit,2024,2024,2022,2022,0,0,0,0,0,9,0,0,0,6,0,13307328,1,90
WWB8ENBKNDR8,1,1,1,1,CORDOVA,920139171,CORDOVA COMMUNITY MEDICAL CENTER,AK,99574,,local,2022,2022,2022,2022,0,0,0,0,1,1,0,0,0,0,0,961925,0,10
