uei,years_audited,audit_reports_count,city,ein,entity_name,state,zip,cognizant_agency,entity_type,latest_audit_year,earliest_audit_year,going_concern_count,internal_control_def_count,low_risk_count,material_weakness_gen_count,material_weakness_count,modified_opinion_count,noncompliance_count,prior_findings_count,questioned_costs_count,repeat_finding_count,significant_deficiency_count,total_expenditures,is_problem_entity,risk_score,recipient_name,recipient_state,recipient_city,total_funding,total_obligated,total_awards,program_count,funding_num
ND83LJ8UBBF5,3,3,Elmira,061475666,"The Carpenter Housing Development Fund Co., Inc.",NY,14901,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,4,0,8341179,1,60,CARPENTER APARTMENTS,NY,ELMIRA,1192892,1669240,9,1,1192892
D81PRE7NXPE6,3,3,ALEXANDRIA,721345152,"ASHEVILLE VOA ELDERLY HOUSING, INC (LAUREL WOOD)",VA,22314,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,2,0,11762978,1,30,"ASHEVILLE VOA ELDERLY HOUSING, INC.",VA,ALEXANDRIA,1186705,993013,13,1,1186705
GJEPUE31KMN8,3,3,ROCKFORD,363297042,"YOUTH SERVICES NETWORK, INC.",IL,61107,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,6,6,2796344,1,60,"YOUTH SERVICES NETWORK, INC.",IL,ROCKFORD,1183829,3276045,8,2,1183829
Y4KAW99Q5M35,4,4,NEWPORT,061473638,V. N. HOUSING CORPORATION,RI,02840,,non-profit,2025,2022,0,0,0,0,0,0,0,0,0,0,0,6721767,1,30,V.N. HOUSING CORP.,RI,NEWPORT,1180170,1563199,7,1,1180170
JKMUSNGCD4P9,3,3,FAIRVIEW,936000836,REYNOLDS SCHOOL DISTRICT,OR,97024,,local,2024,2022,0,0,0,0,0,0,0,0,0,0,10,86929780,1,100,REYNOLDS SCHOOL DISTRICT #7,OR,FAIRVIEW,1178617.67,1219079.18,18,3,1178617.67
LRU9XLHS9W15,1,1,Circleville,316400854,Pickaway Township,OH,43113,,local,2022,2022,0,0,0,0,3,0,0,0,0,0,0,1185537,1,30,PICKAWAY VOLUNTEER FIRE DEPARTMENT,OH,CIRCLEVILLE,1178479.04,1153392.47,6,1,1178479.04
RDRNGNFXKH94,3,3,SHAWANO,396007955,SHAWANO SCHOOL DISTRICT,WI,54166,,local,2024,2022,0,0,0,0,13,7,0,0,0,6,10,13675763,1,230,SHAWANO SCHOOL DISTRICT,WI,SHAWANO,1177380.7,1039573.72,20,3,1177380.7
KLWMXC88DGL5,3,3,PLANTATION,262377601,PIAZZA APARTMENTS,FL,33324,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,0,0,26276665,1,60,PIAZZA APARTMENTS,CA,FONTANA,1177353,871798,9,1,1177353
SFFMDJ7R8QH7,3,3,Rapid City,460341382,"Black Hills Works, Inc.",SD,57709,,non-profit,2025,2022,0,0,0,0,4,0,0,0,0,5,2,3676080,1,60,BLACK HILLS WORKS INC,SD,RAPID CITY,1177019,784090,21,2,1177019
QBL1NLSB4U51,3,3,PORTSMOUTH,020337620,HAVEN - VIOLENCE PREVENTION AND SUPPORT SERVICES,NH,03801,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,2,6,3985214,1,60,HAVEN - VIOLENCE PREVENTION AND SUPPORT SERVICES,NH,PORTSMOUTH,1175000,1175000,2,1,1175000
H1ZCZJALMYY8,3,3,MAHNOMEN,416005834,MAHNOMEN COUNTY,MN,56557,,local,2024,2022,0,0,0,0,2,1,0,0,1,4,9,5401423,1,110,COUNTY OF MAHNOMEN,MN,MAHNOMEN,1173555,1173555,2,1,1173555
GY51M9PDEF88,4,4,VARNVILLE,853787353,HAMPTON COUNTY SCHOOL DISTRICT,SC,29944,,local,2025,2022,0,0,0,0,33,4,0,0,1,0,0,42439989,1,340,HAMPTON COUNTY SCHOOL DISTRICT,SC,VARNVILLE,1172550,647750,5,1,1172550
PP85HSASF989,3,6,ENGLEWOOD,226001789,ENGLEWOOD BOARD OF EDUCATION,NJ,07631,,local,2024,2022,0,0,0,0,6,6,0,0,0,0,0,48084929,1,60,ENGLEWOOD CITY SCHOOL DISTRICT,NJ,ENGLEWOOD,1169365.13,909510.86,13,2,1169365.13
CR5EMGJ36RL6,3,3,MENDOTA HEIGHTS,416007628,INDEPENDENT SCHOOL DISTRICT NO. 197,MN,55118,,local,2024,2022,0,0,0,0,0,0,0,0,0,3,7,26717072,1,200,INDEPENDENT SCHOOL DISTRICT NO. 197,MN,SAINT PAUL,1168422.43,471765.92,46,2,1168422.43
SSG6H3BBF2M6,2,2,NEW ORLEANS,311208174,JOSHUA MANOR,LA,70113,,non-profit,2023,2022,0,0,0,0,0,0,0,0,0,0,3,2931978,1,30,N.B.C. - U.S.A. - HOUSING INC. EIGHT,OH,DAYTON,1160036,1142586,8,1,1160036
D47MDVJZKMF5,2,2,VAN WERT,341146218,VANTAGE CAREER CENTER,OH,45891,,local,2023,2022,0,0,0,0,4,4,0,0,0,0,2,2050932,1,60,VANTAGE CAREER CENTER SCHOOL DISTRICT,OH,VAN WERT,1154201.36,1099862.28,25,4,1154201.36
MAKFFQJLJHQ6,1,1,Oregon,446000516,"Holt, County of",MO,64473,,local,2022,2022,0,0,0,0,19,0,0,0,0,19,0,2302428,1,190,"HOLT, COUNTY OF",MO,OREGON,1149611.02,955231,6,3,1149611.02
K89NSPMT7NZ5,2,2,CHARLESTON,431786847,"SUSANNA WESLEY FAMILY LEARNING CENTER, INC.",MO,63834,,non-profit,2023,2022,0,0,0,0,6,0,0,0,0,3,0,1572176,1,90,"SUSANNA WESLEY FAMILY LEARNING CENTER, INC.",MO,CHARLESTON,1147551,1787239,3,2,1147551
KJ3WYENJMLC7,3,3,SAUK RAPIDS,416000219,ISD#47 SAUK RAPIDS,MN,56379,,local,2024,2022,0,0,0,0,0,0,0,0,0,0,6,17930360,1,60,INDEPENDENT SCHOOL DISTRICT,MN,SAUK RAPIDS,1144649.32,1114500,8,2,1144649.32
KKHLL46BAKV5,3,3,DUDLEY,046001134,"TOWN OF DUDLEY, MASSACHUSETTS",MA,015713264,,local,2024,2022,0,0,0,0,0,2,0,0,0,2,2,4606614,1,30,TOWN OF DUDLEY MA,MA,DUDLEY,1142753.93,1143312.28,3,1,1142753.93
G9WLPLUNZ8M7,4,4,Greenfield,396026824,School District of Greenfield,WI,54220,,state,2025,2022,0,0,0,0,0,0,0,0,0,0,9,18779244,1,90,SCHOOL DISTRICT OF GREENFIELD,WI,MILWAUKEE,1142048.16,828380.16,30,2,1142048.16
MSUAVF9L5P78,1,1,SEATTLE,273792158,ACADEMY OF INTERACTIVE ENTERTAINMENT,WA,98109,,non-profit,2022,2022,0,0,0,0,0,0,0,0,0,0,0,5748366,1,80,ACADEMY OF INTERACTIVE ENTERTAINMENT,WA,SEATTLE,1140856.97,1373827.34,23,3,1140856.97
TXBKNBJ31TK6,3,3,SELAH,916001603,SELAH SCHOOL DISTRICT NO. 119,WA,98942,,local,2024,2022,0,0,0,0,7,0,0,0,0,0,0,20669006,1,70,SELAH SCHOOL DISTRICT,WA,SELAH,1140559.38,1033671.42,25,2,1140559.38
FMGZQ6JRJ8W1,2,2,GRANTS PASS,263161884,"COLLEGE DREAMS, INC",OR,975261670,,non-profit,2023,2022,0,0,0,0,1,0,0,0,0,1,5,2054058,1,70,COLLEGE DREAMS,OR,GRANTS PASS,1140026,3825291.94,4,1,1140026
PSWZVMHJKAJ1,1,1,FORT MADISON,426004688,"CITY OF FORT MADISON, IOWA",IA,52627,,local,2022,2022,0,0,0,0,0,0,0,0,0,12,12,2098523,1,120,CITY OF FORT MADISON,IA,FORT MADISON,1139896,947696,8,1,1139896
TM8ZVEQZ7YY6,2,2,Washington,530245887,Wesley Theological Seminary of the United Methodist Church,DC,20016,,non-profit,2023,2022,0,0,0,0,2,2,0,0,2,0,2,2526013,1,40,WESLEY THEOLOGICAL SEMINARY OF THE UNITED METHODIST CHURCH,DC,WASHINGTON,1137836.5,2084143.5,19,3,1137836.5
E6HKN3MD1G21,3,4,CAMDEN,216000154,CITY OF CAMDEN BOARD OF EDUCATION,NJ,08105,84,local,2024,2022,0,0,0,0,0,0,0,0,0,13,21,376290942,1,210,CAMDEN CITY SCHOOL DISTRICT,NJ,CAMDEN,1132421.77,2304121.49,12,3,1132421.77
DHK9LLH4RPA7,3,3,LOS ANGELES,954591001,"FIESTA HOUSE SENIOR HOUSING, INC.",CA,90007,,non-profit,2024,2022,0,0,0,0,0,6,0,0,2,0,6,16363892,1,60,FIESTA HOUSE SENIOR HOUSING INC,CA,RESEDA,1131610,1102624,9,1,1131610
ZE4RMCLMPJJ6,4,4,HAGERSTOWN,521907344,HOUSING AUTHORITY OF WASHINGTON COUNTY,MD,217405701,,local,2025,2022,0,0,0,0,0,0,0,0,2,2,8,21910358,1,80,HOUSING AUTHORITY OF WASHINGTON COUNTY,MD,HAGERSTOWN,1128287,3291363,9,2,1128287
GNAMHLVWUXJ1,3,3,MIDDLETOWN,060886125,"THE CONNECTION, INC.",CT,06457,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,0,20,9701340,1,200,CONNECTION INC,CT,MIDDLETOWN,1125020,947586,15,2,1125020
LJB7AYT9NCK9,3,3,LOS ANGELES,954192908,"LOS ANGELES COUNTY - UNIVERSITY OF SOUTHERN CALIFORNIA MEDICAL CENTER FOUNDATION, INC.",CA,90033,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,0,3,8366387,1,30,"LOS ANGELES COUNTY - UNIVERSITY OF SOUTHERN CALIFORNIA MEDICAL CENTER FOUNDATION, INC.",CA,LOS ANGELES,1125000,2250000,5,2,1125000
WP3JFJJQQAH8,3,3,VICTOR,160864789,"FAMILY COUNSELING SERVICE OF THE FINGER LAKES, INC.",NY,14564,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,0,3,11805412,1,30,"FAMILY COUNSELING SERVICE OF THE FINGER LAKES, INC.",NY,GENEVA,1124880.25,2499760.5,5,2,1124880.25
LKM9AFMCY7N5,1,1,Sidney,010265648,New England Music Camp Association,ME,04330,,non-profit,2018,2018,0,0,0,0,3,2,0,0,0,0,0,1685696,1,30,THE NEW ENGLAND MUSIC CAMP ASSOCIATION,ME,AUGUSTA,1122487.66,1097487.66,4,2,1122487.66
NDG1H2UMDXH9,3,3,OKANOGAN,910957540,OKANOGAN SCHOOL DISTRICT NO. 105,WA,98840,,local,2024,2022,0,0,0,0,16,0,0,0,0,16,0,10774193,1,160,OKANOGAN SCHOOL DISTRICT,WA,OKANOGAN,1120989.06,732772.21,46,3,1120989.06
DKKLKT1RJG26,2,2,APPLETON,391582471,"PILLARS, INC.",WI,54911,,non-profit,2023,2022,0,0,0,0,8,0,0,0,0,8,0,1743017,1,80,PILLARS INC,WI,APPLETON,1120454.35,1120335.84,9,1,1120454.35
HBQSE7RSLGM9,1,1,LOS ANGELES,951684064,AMERICAN JEWISH UNIVERSITY,CA,90077,,higher-ed,2022,2022,0,0,0,0,1,0,0,0,1,9,12,985976,1,130,AMERICAN JEWISH UNIVERSITY,CA,LOS ANGELES,1116725,909289,24,4,1116725
EU6BZNJ5VJK5,3,3,RAPID CITY,460361483,"BLACK HILLS COMMUNITY ECONOMIC DEVELOPMENT, INC.",SD,57701,,non-profit,2024,2022,0,0,0,0,3,0,0,0,0,3,0,3391074,1,30,"ALLY DAKOTA DEVELOPMENT, INC",SD,RAPID CITY,1115936,1115936,1,1,1115936
M2BGGN56QNJ1,4,7,Clinton,396017645,Clinton Community School District,WI,53525,,local,2025,2022,0,0,0,0,0,0,0,0,7,0,0,31149012,1,70,CLINTON COMMUNITY SCHOOLS,IA,CLINTON,1111949.24,465790,48,2,1111949.24
EJ64P1FXG797,3,3,SOLEDAD,770320729,SOLEDAD UNIFIED SCHOOL DISTRICT,CA,93960,,local,2024,2022,0,0,0,0,0,0,0,0,0,9,18,29967814,1,180,SOLEDAD UNIFIED SCHOOL DISTRICT,CA,SOLEDAD,1108405.83,1108405.83,2,1,1108405.83
FYMBSN4FJ2F5,3,3,TINLEY PARKS,362362364,GRAND PRAIRIE SERVICES,IL,60477,,non-profit,2024,2022,0,0,0,0,5,5,0,0,0,0,0,6477431,1,50,GRAND PRAIRIE SERVICES,IL,TINLEY PARK,1104500,2547207,11,2,1104500
E7U2NV7AKAH7,2,2,Yreka,946000537,County of Siskiyou,CA,96097,,local,2024,2023,0,0,0,0,11,0,0,0,0,6,0,56394845,1,170,COUNTY OF SISKIYOU,CA,YREKA,1101457.04,1459577.1,12,3,1101457.04
EAFLPHL161K3,1,1,HENDERSONVILLE,561469847,SAFELIGHT,SC,28739,,non-profit,2024,2024,0,0,0,0,0,0,0,0,0,0,4,1184655,1,40,SAFELIGHT INC,NC,HENDERSONVILLE,1100000,1000000,2,2,1100000
EBN5GV6GDK38,1,1,Highland,203710770,"Fair Haven, Inc.",IN,46322,,non-profit,2024,2024,0,0,0,0,1,0,0,0,0,0,2,1620172,1,60,"FAIR HAVEN, INC",IN,HIGHLAND,1100000,1100000,2,1,1100000
JYH1ZXLKH9C5,1,1,MINNEAPOLIS,872735332,AFGHAN CULTURAL SOCIETY OF MN,MN,55454,,non-profit,2024,2024,0,0,0,0,2,0,0,0,0,0,4,1060108,1,60,AFGHAN CULTURAL SOCIETY OF MN,MN,MINNEAPOLIS,1100000,1100000,2,1,1100000
SM91VRXGUWL6,1,1,San Diego,952304740,HUBBS-SeaWorld Research Institute,CA,92109,,non-profit,2024,2024,0,0,0,0,0,0,0,0,0,0,0,1056477,1,110,HUBBS-SEA WORLD RESEARCH INSTITUTE,CA,SAN DIEGO,1099598,1301518,11,2,1099598
Q5MJN1TH4FJ5,3,3,Pigeon,386035303,Elkton Pigeon Bay Port Laker Schools,MI,48755,,local,2024,2022,0,0,0,0,0,0,0,0,0,0,7,4304312,1,70,ELKTON-PIGEON-BAY PORT LAKER S,MI,PIGEON,1099161.38,1177868,13,2,1099161.38
U6UDLQKMFJF7,1,1,DAWSON,410694689,JOHNSON MEMORIAL HEALTH SERVICES,MN,56232,,unknown,2022,2022,0,0,0,0,3,1,0,0,0,2,0,786068,1,30,JOHNSON MEMORIAL HEALTH SERVICES,MN,DAWSON,1099058,1099058,3,2,1099058
MF2LGV2BL2Q3,2,2,ELKHART,356006398,CONCORD COMMUNITY SCHOOLS,IN,46517,,local,2024,2022,0,0,0,0,25,0,0,0,0,7,0,33932073,1,250,CONCORD COMMUNITY SCHOOLS,IN,ELKHART,1098800,1098800,2,1,1098800
HNJPMB5EPGK1,3,3,NEW HAVEN,455559338,"WINTER GROVE, INC.",CT,06513,,non-profit,2024,2022,0,0,0,0,2,4,0,0,0,6,6,19965789,1,80,WINTER GROVE INC,CT,SOUTHINGTON,1097522,1053952,9,1,1097522
QD8QMMG9S9L9,2,2,DIXFIELD,820731883,REGIONAL SCHOOL UNIT #56,ME,04224,,local,2023,2022,0,0,0,0,0,9,0,0,0,4,0,4876500,1,90,REGIONAL SCHOOL UNIT NO. 56,ME,DIXFIELD,1097138.55,1037750.82,8,2,1097138.55
GUULBJ28J683,3,3,SOUTH BEND,351157606,"REAL SERVICES, INC. AND AFFILIATES",IN,466341835,,non-profit,2024,2022,0,0,0,0,6,0,0,0,0,0,0,65089365,1,60,REAL SERVICES INC,IN,SOUTH BEND,1091343.44,3260133.92,8,1,1091343.44
CEWKS3L413L8,3,3,STONEHAM,046001311,"TOWN OF STONEHAM, MASSACHUSETTS",MA,02180,,local,2024,2022,0,0,0,0,0,0,0,0,0,6,6,11858154,1,60,TOWN OF STONEHAM,MA,STONEHAM,1088578.12,3713912.93,9,2,1088578.12
N5C7WRLVF889,2,2,Madison,010321454,Anson-Madison Sanitary District,ME,04950,,non-profit,2024,2023,0,0,0,0,7,0,0,0,0,5,0,5757033,1,70,ANSON & MADISON SANITARY DISTRICT,ME,MADISON,1087000,1087000,2,1,1087000
RAVXUFMC1ZM4,3,3,NORTH CANTON,346002035,NORTH CANTON CITY SCHOOL DISTRICT,OH,44720,,local,2024,2022,0,0,0,0,5,0,0,0,0,0,0,15045618,1,50,NORTH CANTON BOARD OF EDUCATION,OH,NORTH CANTON,1083556.43,812197.7,19,2,1083556.43
P4ETBPV8CS35,3,3,Point Pleasant,556000353,Mason County Board of Education,WV,25550,,local,2024,2022,0,0,0,0,0,0,0,0,0,13,0,36617060,1,130,MASON COUNTY BOARD OF EDUCATION,WV,POINT PLEASANT,1083001.05,1047338.1,8,2,1083001.05
XPERF2L8GBM5,3,3,Westminster,526000911,Board of Education of Carroll County,MD,21157,,local,2024,2022,0,0,0,0,0,0,0,0,0,0,8,89155741,1,80,CARROLL COUNTY BOARD OF EDUCATION,MD,WESTMINSTER,1082810.15,416209.58,31,2,1082810.15
JKKWLV3QJ2G4,4,4,PORTLAND,010485193,"MOUNT DAVID HOUSING, INC.",ME,04101,,non-profit,2025,2022,0,0,0,0,3,2,0,0,1,1,0,5223927,1,30,MOUNT DAVID HOUSING INC,ME,LEWISTON,1080716,933404,10,1,1080716
S11UT4GME133,3,3,CHICAGO,364081116,HOUSING OPPORTUNITIES MEAN EMPOWERMENT,IL,60601,,non-profit,2022,2020,0,0,0,0,0,12,0,0,0,4,12,8458863,1,120,HOUSING OPPORTUNITIES MEAN EMPOWERMENT,IL,CHICAGO,1080473,1052127,7,1,1080473
MTKBTR5F8FM9,3,3,MONTE VISTA,840671876,"TRI-COUNTY SENIOR CITIZENS AND HOUSING, INC.",CO,81144,,non-profit,2024,2022,0,0,0,0,1,2,0,0,0,3,5,3094012,1,60,"TRI-COUNTY SENIOR CITIZENS AND HOUSING, INC.",CO,MONTE VISTA,1078764,1043104,9,1,1078764
HQXJECBZCLN3,3,3,HOUSTON,742181456,THE HOUSTON FOOD BANK AND SUBSIDIARIES,TX,77019,10,non-profit,2024,2022,0,0,0,0,0,0,0,0,4,4,4,318596072,1,90,THE HOUSTON FOOD BANK,TX,HOUSTON,1077055,1077055,1,1,1077055
DU17DF6R52J4,1,1,New Bern,560904407,Neuse River Council of Governments D/B/A Eastern Carolina Council,NC,28563,,local,2022,2022,0,0,0,0,5,0,0,0,0,0,0,3738811,1,50,NEUSE RIVER COUNCIL OF GOVERNMENTS,NC,NEW BERN,1076980,1276980,6,1,1076980
ZL2DL5Q5RHD3,3,3,LONG BEACH,954547417,66TH AVENUE APTS. INC. DBA CARDOSA VILLAGE 136-HD006,CA,90815,,non-profit,2024,2022,0,0,0,0,0,4,0,0,2,0,4,6333628,1,40,66TH AVENUE APARTMENTS INC,CA,SACRAMENTO,1076798,1568485,11,1,1076798
S7KKXWDFRTR4,1,1,OLEAN,166006266,"BOCES CATTARAUGUS, ALLEGANY, ERIE AND WYOMING COUNTIES",NY,14760,,state,2022,2022,0,0,0,0,0,0,0,0,0,0,0,1046868,1,40,BOARD OF COOPERATIVE EDUCATION SERVICES,NY,OLEAN,1073868.25,1119385.52,21,3,1073868.25
YW13EMQ9L8E9,3,3,COOS BAY,931146207,COOS WATERSHED ASSOCIATION,OR,97420,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,0,4,4859223,1,40,COOS WATERSHED ASSOCIATION,OR,COOS BAY,1071755.89,1409590.4,38,6,1071755.89
J5G9SJ8FY2A9,3,3,ERIE,251608329,"HANDS CENTER CITY APARTMENTS, INC.",PA,16501,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,1,1,5093918,1,30,"HANDS CENTER CITY APARTMENTS, INC",PA,ERIE,1069987,1032703,10,1,1069987
P321EA11F3R2,2,2,Greencastle,351140835,Putnam County Hospital,IN,46135,,non-profit,2022,2021,0,0,0,0,0,0,0,0,0,2,2,21599182,1,40,THE BOARD OF TRUSTEE OF PUTNAM COUNTY HOSPITAL,IN,GREENCASTLE,1067019.04,1199302.08,4,2,1067019.04
X673QFX5GVG5,4,4,PLANTATION,521513985,MAYFIELD MANOR II,FL,33324,,non-profit,2025,2022,0,0,0,0,1,1,0,0,1,2,2,17792824,1,60,"NATIONAL STEELWORKERS OLDTIMERS COMMUNITY URBAN DEVELOPMENT COMPANY OF CANTON TWO, INC",OH,CANTON,1065946,767986,10,1,1065946
UTGDL3KNJVH6,3,3,Jackson,436011976,Reorganized School District R-II of Cape Girardeau County,MO,63755,,local,2024,2022,0,0,0,0,38,14,0,0,0,32,0,20550573,1,380,JACKSON R-II SCHOOLS,MO,JACKSON,1064543.37,660489.6,10,2,1064543.37
V9ZRK5LBM1X9,3,3,Atlanta,581237316,"Latin American Association, Inc.",GA,30324,,non-profit,2024,2022,0,0,0,0,45,35,0,0,18,14,0,4461495,1,450,"LATIN AMERICAN ASSOCIATION, INC.",GA,ATLANTA,1063577,863577,5,2,1063577
EE7DAAJWYST1,3,3,BETHLEHEM,264498990,CATHOLIC HOUSING CORPORATION OF MT PENN,PA,18018,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,6,8,18845493,1,80,C H C OF MT PENN,PA,READING,1063205,1196145,9,1,1063205
E6GFX9HBTXE5,1,1,MISSOULA,810504312,MISSOULA COUNTY PUBLIC SCHOOL DISTRICT NO. 1,MT,59801,,local,2022,2022,0,0,0,0,0,0,0,0,0,0,0,22535518,1,100,MISSOULA COUNTY PUBLIC SCHOOLS,MT,MISSOULA,1062276.95,669432,30,3,1062276.95
LB2MPMC4BQS4,3,3,KALAMAZOO,381259193,UNITED WAY OF THE BATTLE CREEK AND KALAMAZOO REGION,MI,49007,,non-profit,2025,2022,0,0,0,0,0,0,0,0,0,6,26,5158293,1,260,UNITED WAY OF SOUTH CENTRAL MICHIGAN,MI,KALAMAZOO,1062246,708239,11,3,1062246
LX7MWNBLFLY9,3,4,GUAYNABO,660433481,NATIONAL GUARD OF THE COMMONWEALTH OF PUERTO RICO,PR,00968,,local,2024,2022,0,0,0,0,1,0,0,0,1,3,2,79122263,1,40,PLANNING BOARD,PR,SAN JUAN,1061931.51,5781925.9,41,4,1061931.51
GNE7A5KDBML6,2,2,PAULS VALLEY,736005370,CITY OF PAULS VALLEY,OK,73075,,local,2023,2022,0,0,0,0,0,0,0,0,0,0,4,7085453,1,40,CITY OF PAULS VALLEY,OK,PAULS VALLEY,1060014,4344987,8,1,1060014
ZGHJDG3WN9H7,2,3,Charlotte,561202940,Charlotte Center for Legal Advocacy,NC,28212,,non-profit,2024,2023,0,0,0,0,4,0,0,0,0,0,0,3067092,1,40,CHARLOTTE CENTER FOR LEGAL ADVOCACT INC,NC,CHARLOTTE,1058658.76,733658.76,8,2,1058658.76
CULZM8MKUJE5,3,3,CANTON,046001105,TOWN OF CANTON,MA,02021,,local,2024,2022,0,0,0,0,6,6,0,0,12,0,6,16287250,1,180,"TOWN OF CANTON (DBA CANTON, TOWN OF)",MA,CANTON,1057805.94,2688809,25,4,1057805.94
MXNPU4AXN447,1,1,Chattanooga,581436933,Urban League of Greater Chattanooga,TN,37403,,non-profit,2024,2024,0,0,0,0,0,0,0,0,0,0,5,1859806,1,50,"URBAN LEAGUE OF GREATER CHATTANOOGA, INC",TN,CHATTANOOGA,1053772,1211361,6,1,1053772
MJFLX3DZGH48,3,3,WESTBURY,116001987,EAST MEADOW UNION FREE SCHOOL DISTRICT,NY,11590,,local,2024,2022,0,0,0,0,0,0,0,0,0,0,17,30865560,1,170,EAST MEADOW UFSD INC,NY,WESTBURY,1053499.94,628837.28,19,2,1053499.94
FZSTKCKMLM27,3,3,BELFAIR,911143026,NORTH MASON SCHOOL DISTRICT NO. 403,WA,98528,,local,2024,2022,0,0,0,0,7,1,0,0,1,0,0,15391517,1,70,NORTH MASON SCHOOL DISTRICT,WA,BELFAIR,1051751.79,1052714.67,31,3,1051751.79
Z5NLYNHT1545,2,2,Baldwin,390808526,"Baldwin Area Medical Center, Inc. D/B/A Western Wisconsin Health",WI,54002,,non-profit,2023,2022,0,0,0,0,0,0,0,0,0,4,4,54063074,1,40,"BALDWIN AREA MEDICAL CENTER, INC.",WI,BALDWIN,1048608.76,1097217.52,4,2,1048608.76
MJXFE4ZTVYR3,3,3,Providence,061472525,"FACTS-SUNRISE, INC.",RI,02907,,non-profit,2024,2022,0,0,0,0,0,2,0,0,0,1,2,4497871,1,90,FACTS - SUNRISE INC,RI,PROVIDENCE,1047857,999839,11,1,1047857
DJJBCLJKLD48,3,3,FORT ATKINSON,396008361,SCHOOL DISTRICT OF FORT ATKINSON,WI,53538,,local,2024,2022,0,0,0,0,0,0,0,0,13,7,16,11933216,1,160,SCHOOL DISTRICT OF FORT ATKINSON,WI,FORT ATKINSON,1047397.14,784867.22,48,2,1047397.14
WSH3Y3RHM3A9,2,2,Lynn,043102943,"New American Association of Massachusetts, Inc.",MA,01901,,non-profit,2024,2023,0,0,0,0,65,0,0,0,0,47,36,4153187,1,1010,"NEW AMERICAN ASSOCIATION OF MASSACHUSETTS, INC.",MA,LYNN,1038563.56,1648982.56,4,1,1038563.56
TD5TWYLNSZM7,3,3,Chicago,825178988,"Kansas Health Science Center, Inc.",IL,60654,,higher-ed,2025,2023,0,0,0,0,1,1,0,0,1,1,4,49766322,1,50,"KANSAS HEALTH SCIENCE UNIVERSITY, INC",KS,WICHITA,1037233,1900000,8,3,1037233
YHMHCSCHEA65,3,3,GREENVILLE,571130906,"WINDHAM HOUSE, INC.",SC,29607,,non-profit,2024,2022,0,0,0,0,0,3,0,0,3,0,3,9885560,1,30,WINDHAM HOUSE,SC,AIKEN,1036095,914989,12,1,1036095
N6T1XASKX7T5,2,2,COLUMBUS,351113190,BARTHOLOMEW CONSOLIDATED SCHOOL CORPORATION,IN,47201,,local,2024,2022,0,0,0,0,0,0,0,0,0,33,33,71055823,1,330,BARTHOLOMEW CONSOLIDATED SCHOOL CORP,IN,COLUMBUS,1035790.62,655578,21,2,1035790.62
W9R5G9SWGXW5,3,3,KEARNEY,476001393,KEARNEY PUBLIC SCHOOLS DISTRICT NO. 07,NE,68845,,local,2024,2022,0,0,0,0,34,0,0,0,5,17,3,24484413,1,370,KEARNEY PUBLIC SCHOOLS,NE,KEARNEY,1035739.8,1520282.8,7,3,1035739.8
EJJ7S1G3H5K7,4,4,Monticello,416008264,INDEPENDENT SCHOOL DISTRICT NO. 882,MN,55362,,local,2025,2022,0,0,0,0,0,0,0,0,0,0,7,20896741,1,70,INDEPENDENT SCHOOL DISTRICT NO 882,MN,MONTICELLO,1035631.56,992295.62,21,3,1035631.56
Y82EY7RK5BB3,3,3,MARION,341789226,"UCC III, INC. D/B/A OAKHAVEN COMMUNITY",OH,43301,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,0,3,6436609,1,30,UCC III INC,IN,BREMEN,1033283,993537,9,1,1033283
FLMHVHEDMUF8,3,3,PORTLAND,930845182,OREGON COLLEGE OF ORIENTAL MEDICINE,OR,97209,,non-profit,2024,2022,0,0,0,0,0,0,0,0,0,3,0,15718738,1,90,OREGON COLLEGE OF ORIENTAL MEDICINE,OR,PORTLAND,1032770.01,824957,17,2,1032770.01
Y2RBR7MD8LC1,3,3,ST. FRANCIS,416008370,INDEPENDENT SCHOOL DISTRICT NO.15,MN,55070,,local,2024,2022,0,0,0,0,0,0,0,0,0,0,4,16962098,1,40,INDEPENDENT SCHOOL DISTRICT NO. 15,MN,SAINT FRANCIS,1032418.43,2363253.16,35,3,1032418.43
PBQRGJPJ7C95,3,3,CINCINNATI,521301088,BON SECOURS MERCY HEALTH,OH,45237,84,non-profit,2024,2022,0,0,0,0,0,0,0,0,1,0,6,421705343,1,60,"BON SECOURS MERCY HEALTH, INC.",OH,CINCINNATI,1031076.9,3031076.9,6,2,1031076.9
